"barcode";"brand";"caption";"product_name";"description";"size";"unit";"category";"supplier";"cost";"price_standard";"price_discounted";"price_dealer";"price_customer";"price_notax";"price_special";"stock_in";"stock_out";"stock_alert";"item_code";"item_name";"image";"warehouse";"remarks";"create_time";"created_by";"update_time";"updated_by"
"3909051222";"CAREPLUS ";"Vacuum Blood ";"Collection Tube";"Purple Top Edta";"5ml";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"CAR00206";"Careplus  Collection Tube 5Ml";"";"Clover Care";"";"2022-12-05 09:39:09";"Clover Care";"";""
"4009051222";"CAREPLUS ";"Vacuum Blood ";"Collection Tube";"Red Top ";"3ml";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"CAR00207";"Careplus  Collection Tube 3Ml";"";"Clover Care";"";"2022-12-05 09:40:06";"Clover Care";"";""
"4109051222";"CAREPLUS ";"Vacuum Blood ";"Collection Tube";"Red Top ";"5ml";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"CAR00210";"Careplus  Collection Tube 5Ml";"";"Clover Care";"";"2022-12-05 09:41:17";"Clover Care";"";""
"4209051222";"CAREPLUS ";"Vacuum Blood ";"Collection Tube";"Red Top ";"10ml";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"CAR00211";"Careplus  Collection Tube 10Ml";"";"Clover Care";"";"2022-12-05 09:42:17";"Clover Care";"";""
"4909051222";"CAREPLUS ";"Vacuum Blood ";"Collection Tube";"Blue Top";"1.8ml";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"CAR00212";"Careplus  Collection Tube 1.8Ml";"";"Clover Care";"";"2022-12-05 09:49:09";"Clover Care";"";""
"5009051222";"CAREPLUS ";"Vacuum Blood ";"Collection Tube";"Black Top ";"2.4ml";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"CAR00213";"Careplus  Collection Tube 2.4Ml";"";"Clover Care";"";"2022-12-05 09:50:09";"Clover Care";"";""
"1410051222";"Partners";"Surgical Blades";"";"100pcs/box";"";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"PAR00214";"Partners  ";"";"Clover Care";"";"2022-12-05 10:14:22";"Clover Care";"";""
"1510051222";"Partners";"Surgical Tape";"";"12rolls/Box";"1x5";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"PAR00215";"Partners  1X5";"";"Clover Care";"";"2022-12-05 10:15:40";"Clover Care";"";""
"1610051222";"Partners";"Surgical Tape";"";"12rolls/Box";"1x10";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"PAR00217";"Partners  1X10";"";"Clover Care";"";"2022-12-05 10:16:06";"Clover Care";"";""
"1710051222";"Partners";"Blood Lancent";"";"200pc/box";"28g";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"PAR00218";"Partners  28G";"";"Clover Care";"";"2022-12-05 10:17:16";"Clover Care";"";""
"2510051222";"Partners";"3 Way Stop Cock ";"";"Per piece";"";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"PAR00220";"Partners  ";"";"Clover Care";"";"2022-12-05 10:25:18";"Clover Care";"";""
"2710051222";"Partners";"Anti Bed Sore Air Mattress";"";"- Sturdy steel motor

- Quiet pump, low noise, low vibration, low temperature";"";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"PAR00221";"Partners  ";"";"Clover Care";"";"2022-12-05 10:27:34";"Clover Care";"";""
"2810051222";"Partners";"Gauze Pad";"";"STERILE";"2x2";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"PAR00222";"Partners  2X2";"";"Clover Care";"";"2022-12-05 10:28:51";"Clover Care";"";""
"3610051222";"Partners";"Gauze Pad";"";"STERILE";"3x3";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"PAR00223";"Partners  3X3";"";"Clover Care";"";"2022-12-05 10:36:31";"Clover Care";"";""
"3810051222";"Partners";"Gauze Pad";"";"STERILE";"4x4";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"PAR00224";"Partners  4X4";"";"Clover Care";"";"2022-12-05 10:38:12";"Clover Care";"";""
"3910051222";"Partners";"Gauze Pad";"";"NON-STERILE";"4x4";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"PAR00226";"Partners  4X4";"";"Clover Care";"";"2022-12-05 10:39:11";"Clover Care";"";""
"4010051222";"Partners";"Lap Sponge w/Xray Line";"";"Per piece";"8x12";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"PAR00227";"Partners  8X12";"";"Clover Care";"";"2022-12-05 10:40:38";"Clover Care";"";""
"4110051222";"Partners";"Rubber Suction / Ear Syringe ";"";"Per piece";"30ml";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"PAR00228";"Partners  30Ml";"";"Clover Care";"";"2022-12-05 10:41:33";"Clover Care";"";""
"4210051222";"Partners";"Rubber Suction / Ear Syringe ";"";"Buy 1 Get 1";"30ml";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"PAR00230";"Partners  30Ml";"";"Clover Care";"";"2022-12-05 10:42:16";"Clover Care";"";""
"5310051222";"Partners";"Rubber Suction / Ear Syringe ";"";"Per piece";"60ml";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"PAR00231";"Partners  60Ml";"";"Clover Care";"";"2022-12-05 10:53:40";"Clover Care";"";""
"5410051222";"Partners";"Rubber Suction / Ear Syringe ";"";"Buy 1 Get 1";"60ml";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"PAR00233";"Partners  60Ml";"";"Clover Care";"";"2022-12-05 10:54:02";"Clover Care";"";""
"5510051222";"Partners";"Electric Breast Pump ";"";"1 unit";"";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"PAR00235";"Partners  ";"";"Clover Care";"";"2022-12-05 10:55:10";"Clover Care";"";""
"5610051222";"Partners";"Urine Pregnancy Test";"";"100pcs/Box";"";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"PAR00236";"Partners  ";"";"Clover Care";"";"2022-12-05 10:56:07";"Clover Care";"";""
"5810051222";"Partners";"Urine Pregnancy Test";"";"Per piece";"";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"PAR00237";"Partners  ";"";"Clover Care";"";"2022-12-05 10:58:23";"Clover Care";"";""
" 5810051222";"Partners";"Urine Pregnancy Test";"";"Buy 1 Get 1";"";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"PAR00238";"Partners  ";"";"Clover Care";"";"2022-12-05 11:11:10";"Clover Care";"";""
"1411051222";"3M";"";"Steri Strip";"Blue

6-Strips";"1/2 in x 4 in";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"PAR00238";"3M Steri Strip 1/2 In X 4 In";"";"Clover Care";"";"2022-12-05 11:14:48";"Clover Care";"";""
"1511051222";"3M";"";"Steri Strip";"Orange

10-Strips";"1/4 in x 4 in";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"PAR00238";"3M Steri Strip 1/4 In X 4 In";"";"Clover Care";"";"2022-12-05 11:15:31";"Clover Care";"";""
"1611051222";"PANAMED";"";"KN95-W";"20pc/Box";"Adult";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"PAN00242";"Panamed Kn95-W Adult";"";"Clover Care";"";"2022-12-05 11:16:59";"Clover Care";"";""
"1711051222";"PANAMED";"";"KN95-W";"Per Piece";"Adult";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"PAN00243";"Panamed Kn95-W Adult";"";"Clover Care";"";"2022-12-05 11:17:13";"Clover Care";"";""
"1811051222";"PANAMED";"";"KN95-W";"20pcs/Box";"Kids";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"PAN00244";"Panamed Kn95-W Kids";"";"Clover Care";"";"2022-12-05 11:18:04";"Clover Care";"";""
"2611051222";"SURGITECH ";"";"Nebulizing Kit ";"Per Piece";"10cc";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SUR00246";"Surgitech  Nebulizing Kit  10Cc";"";"Clover Care";"";"2022-12-05 11:26:31";"Clover Care";"";""
"2711051222";"SURGITECH ";"";"Nebulizing Kit w/ Mask ";"Per Piece";"Pedia";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SUR00247";"Surgitech  Nebulizing Kit W/ Mask  Pedia";"";"Clover Care";"";"2022-12-05 11:27:09";"Clover Care";"";""
"2312051222";"SURGITECH ";"";"Nebulizing Kit w/ Mask ";"Per Piece";"Adult";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SUR00250";"Surgitech  Nebulizing Kit W/ Mask  Pedia";"";"Clover Care";"";"2022-12-05 12:23:32";"Clover Care";"";""
"2512051222";"SAILBRAND ";"";"Microscope Slides ";"Box";"7105";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SAI00251";"Sailbrand  Microscope Slides  7105";"";"Clover Care";"";"2022-12-05 12:25:13";"Clover Care";"";""
"2612051222";"SAILBRAND ";"";"Microscope Slides ";"Box";"7102";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SAI00254";"Sailbrand  Microscope Slides  7102";"";"Clover Care";"";"2022-12-05 12:26:06";"Clover Care";"";""
"2712051222";"SAILBRAND ";"";"Microscope Slides ";"Box";"7101";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SAI00258";"Sailbrand  Microscope Slides  7102";"";"Clover Care";"";"2022-12-05 12:27:06";"Clover Care";"";""
"2812051222";"SURGITECH ";"Latex Examintaion ";"Gloves";"100pcs/Box";"S";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SUR00259";"Surgitech  Gloves S";"";"Clover Care";"";"2022-12-05 12:28:25";"Clover Care";"";""
"2912051222";"SURGITECH ";"Latex Examintaion ";"Gloves";"100pcs/Box";"M";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SUR00261";"Surgitech  Gloves M";"";"Clover Care";"";"2022-12-05 12:29:02";"Clover Care";"";""
"3612051222";"SURGITECH ";"Latex Examintaion ";"Gloves";"100pcs/Box";"L";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SUR00266";"Surgitech  Gloves L";"";"Clover Care";"";"2022-12-05 12:36:19";"Clover Care";"";""
"4213051222";"OREX ";"Ultrasound Transmission Gel ";"";"• Slow Drying 

• Water Soluble

• 5 Liters

";"5Liters";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00268";"Orex   5Liters";"";"Clover Care";"";"2022-12-05 13:42:58";"Clover Care";"";""
"4313051222";"OREX ";"Ultrasound Transmission Gel ";"";"• Slow Drying 

• Water Soluble



";"250ml";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00269";"Orex   250Ml";"";"Clover Care";"";"2022-12-05 13:43:24";"Clover Care";"";""
"4513051222";"SIMPLEX ";"Disposable Needle ";"";"STERILE";"30gx1/2";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SIM00270";"Simplex   30Gx1/2";"";"Clover Care";"";"2022-12-05 13:45:08";"Clover Care";"";""
"4713051222";"SIMPLEX ";"Disposable Needle ";"";"STERILE";"18gx1/2";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SIM00271";"Simplex   18Gx1/2";"";"Clover Care";"";"2022-12-05 13:47:47";"Clover Care";"";""
"4813051222";"SIMPLEX ";"Disposable Needle ";"";"STERILE";"19gx1/2";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SIM00271";"Simplex   19Gx1/2";"";"Clover Care";"";"2022-12-05 13:48:02";"Clover Care";"";""
"4913051222";"SIMPLEX ";"Disposable Needle ";"";"STERILE";"20gx1";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SIM00277";"Simplex   20Gx1";"";"Clover Care";"";"2022-12-05 13:49:08";"Clover Care";"";""
"5113051222";"SIMPLEX ";"Disposable Needle ";"";"STERILE";"21gx1";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SIM00278";"Simplex   21Gx1";"";"Clover Care";"";"2022-12-05 13:51:31";"Clover Care";"";""
"5213051222";"SIMPLEX ";"Disposable Needle ";"";"STERILE";"22gx1";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SIM00280";"Simplex   22Gx1";"";"Clover Care";"";"2022-12-05 13:52:05";"Clover Care";"";""
"5713051222";"SIMPLEX ";"Disposable Needle ";"";"STERILE";"23gx1";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SIM00281";"Simplex   23Gx1";"";"Clover Care";"";"2022-12-05 13:57:29";"Clover Care";"";""
"5813051222";"SIMPLEX ";"Disposable Needle";"";"STERILE";"24gx1";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SIM00282";"Simplex   24Gx1";"";"Clover Care";"";"2022-12-05 13:58:03";"Clover Care";"";""
"1014051222";"SIMPLEX ";"Disposable Needle";"";"STERILE";"25gx1";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SIM00284";"Simplex   25Gx1";"";"Clover Care";"";"2022-12-05 14:10:58";"Clover Care";"";""
"1114051222";"SIMPLEX ";"Disposable Needle";"";"STERILE";"25gx5/8";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SIM00285";"Simplex   25Gx1";"";"Clover Care";"";"2022-12-05 14:11:18";"Clover Care";"";""
"1214051222";"SIMPLEX ";"Disposable Needle";"";"STERILE";"26gx1/2";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SIM00286";"Simplex   26Gx1/2";"";"Clover Care";"";"2022-12-05 14:12:02";"Clover Care";"";""
"3714051222";"SIMPLEX ";"Disposable Needle";"";"STERILE";"27gx1/2";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SIM00288";"Simplex   27Gx1/2";"";"Clover Care";"";"2022-12-05 14:37:54";"Clover Care";"";""
"3914051222";"SURGITECH ";"Nasal Oxygen Cannula";"";"Per Piece";"Adult";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SUR00289";"Surgitech   Adult";"";"Clover Care";"";"2022-12-05 14:39:52";"Clover Care";"";""
"4014051222";"SURGITECH ";"Nasal Oxygen Cannula";"";"Per Piece";"Neonate";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SUR00290";"Surgitech   Neonate";"";"Clover Care";"";"2022-12-05 14:40:23";"Clover Care";"";""
"4814051222";"SURGITECH ";"Nasal Oxygen Cannula";"";"Per Piece";"Pedia";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SUR00292";"Surgitech   Pedia";"";"Clover Care";"";"2022-12-05 14:48:53";"Clover Care";"";""
"3315051222";"OREX ";"";"Lubricating Jelly ";"Per Piece";"Pedia";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORE00293";"Surgitech   Pedia";"";"Clover Care";"";"2022-12-05 15:33:05";"Clover Care";"";""
"3515051222";"TOPCARE";"";"Tongue Depressor ";"Non-Sterile";"";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"TOP00295";"Topcare Tongue Depressor  ";"";"Clover Care";"";"2022-12-05 15:35:17";"Clover Care";"";""
"3715051222";"MEDPRO ";"";"Cotton Applicator ";"- Wooden 6 Inches Long

- For Single Use Single";"Small Head";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"MED00296";"Medpro  Cotton Applicator  Small Head";"";"Clover Care";"";"2022-12-05 15:37:41";"Clover Care";"";""
"3815051222";"MEDPRO ";"";"Cotton Applicator ";"- Wooden 6 Inches Long

- For Single Use Single";"Big Head";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"MED00297";"Medpro  Cotton Applicator  Big Head";"";"Clover Care";"";"2022-12-05 15:38:02";"Clover Care";"";""
"3915051222";"CAREPLUS ";"";"Insulin Syringe";"100pcs/Box";"1cc";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"CAR00298";"Careplus  Insulin Syringe 1Cc";"";"Clover Care";"";"2022-12-05 15:39:24";"Clover Care";"";""
"4115051222";"TRANSGEL ";"";"Ultrasound Transmission Gel";"• Water Based Contact Medium for ultrasonic Transmission 

• 1 Gallon

• comes with free 250ml empty bottle";"1Gallon";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"TRA00299";"Transgel  Ultrasound Transmission Gel 1Gallon";"";"Clover Care";"";"2022-12-05 15:41:14";"Clover Care";"";""
"4315051222";"SIMPLEX ";"";"ECG PAPER";"Per Roll";"50x30";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SIM00300";"Simplex  Ecg Paper 50X30";"";"Clover Care";"";"2022-12-05 15:43:49";"Clover Care";"";""
"4515051222";"SURGITECH ";"";"Urine Strips ";"Reagent Strips for Urinalysis

";"URS-4SG";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SUR00301";"Surgitech  Urine Strips  Urs-4Sg";"";"Clover Care";"";"2022-12-05 15:45:44";"Clover Care";"";""
"4915051222";"ORMED ";"";"Sterile Lap Sponges B.P";"Per Piece

";"12x12";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ORM00302";"Ormed  Sterile Lap Sponges B.P 12X12";"";"Clover Care";"";"2022-12-05 15:49:14";"Clover Care";"";""
"5215051222";"SURESHOT ";"";"Disposable Syringe";"STERILE";"3cc";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SUR00304";"Sureshot  Disposable Syringe 3Cc";"";"Clover Care";"";"2022-12-05 15:52:14";"Clover Care";"";""
"0716051222";"SIMPLEX ";"";"Feeding Tube ";"Blue";"Fr8";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"SIM00305";"Simplex  Feeding Tube  Fr8";"";"Clover Care";"";"2022-12-05 16:07:25";"Clover Care";"";""
"4611061222";"3M ";"";"Transpore Surgical Tape ";"Box";"1inch";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"3M 00307";"3M  Transpore Surgical Tape  1Inch";"";"Clover Care";"";"2022-12-06 11:46:15";"Clover Care";"";""
"0014061222";"TOPCARE ";"Surgical Tape ";"";"Non-Woven 

Hypo Allergenic";"1x10yd";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"TOP00310";"Topcare   1X10yd";"";"Clover Care";"";"2022-12-06 14:03:14";"Clover Care";"";""
"0314061222";"TOPCARE ";"Surgical Tape ";"";"Non-Woven 

Hypo Allergenic";"1/2x10";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"TOP00311";"Topcare   1/2X10";"";"Clover Care";"";"2022-12-06 14:03:28";"Clover Care";"";""
"0414061222";"ROSSMAX ";"Digital Bp App ";"";"ARM";"Adult";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"ROS00312";"Rossmax   Adult";"";"Clover Care";"";"2022-12-06 14:04:53";"Clover Care";"";""
"0514061222";"TOPCARE ";"Sphygmomanometer";"";"Velcro Cuff

Blue";"Adult";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"TOP00313";"Topcare   Adult";"";"Clover Care";"";"2022-12-06 14:05:51";"Clover Care";"";""
"0614061222";"TOPCARE ";"Sphygmomanometer";"";"Velcro Cuff

Red";"Adult";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"TOP00314";"Topcare   Adult";"";"Clover Care";"";"2022-12-06 14:06:02";"Clover Care";"";""
"5214061222";"TOPCARE ";"Sphygmomanometer";"";"Metal Cuff";"Adult";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"TOP00316";"Topcare   Adult";"";"Clover Care";"";"2022-12-06 14:52:43";"Clover Care";"";""
"5314061222";"TOPCARE ";"Sphygmomanometer";"";"Desk Type";"Adult";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"TOP00317";"Topcare   Adult";"";"Clover Care";"";"2022-12-06 14:53:36";"Clover Care";"";""
"5514061222";"BAXTEL ";"";"Sphygmomanometer";"APG Aneroid";"Adult";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"BAX00318";"Baxtel  Sphygmomanometer Adult";"";"Clover Care";"";"2022-12-06 14:55:34";"Clover Care";"";""
"5614061222";"MTI FRANCE";"";"Sphygmomanometer";"Adult";"0-300 mmHg";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"MTI00319";"Mti France Sphygmomanometer 0-300 Mmhg";"";"Clover Care";"";"2022-12-06 14:56:48";"Clover Care";"";""
"5814061222";"TOPCARE ";"";"Stethoscope ";"• Perfect Spring Action 

• Joint Less Tube";"Pedia";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"TOP00320";"Topcare  Stethoscope  Pedia";"";"Clover Care";"";"2022-12-06 14:58:33";"Clover Care";"";""
"5914061222";"TOPCARE ";"";"Stethoscope ";"• Perfect Spring Action 

• Joint Less Tube";"Adult";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"TOP00322";"Topcare  Stethoscope  Adult";"";"Clover Care";"";"2022-12-06 14:59:03";"Clover Care";"";""
"5615061222";"BAXTEL DELUXE";"";"Stethoscope ";" Finest Craft finish 

multi patents";"Adult";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"BAX00323";"Baxtel Deluxe Stethoscope  Adult";"";"Clover Care";"";"2022-12-06 15:56:38";"Clover Care";"";""
"5715061222";"BAXTEL DELUXE";"";"Stethoscope ";" Finest Craft finish 

multi patents";"Pedia";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"BAX00326";"Baxtel Deluxe Stethoscope  Pedia";"";"Clover Care";"";"2022-12-06 15:57:06";"Clover Care";"";""
"5915061222";"TOPCARE ";"";"BP PARTS";"Cuff with Bladder";"Adult";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"TOP00327";"Topcare  Bp Parts Adult";"";"Clover Care";"";"2022-12-06 15:59:09";"Clover Care";"";""
"0016061222";"TOPCARE ";"";"BP PARTS";"Cuff with Bladder";"Obese";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"TOP00332";"Topcare  Bp Parts Obese";"";"Clover Care";"";"2022-12-06 16:00:04";"Clover Care";"";""
"0116061222";"TOPCARE ";"";"BP PARTS";"Cuff with Bladder";"Neonate";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"TOP00333";"Topcare  Bp Parts Obese";"";"Clover Care";"";"2022-12-06 16:01:50";"Clover Care";"";""
"0216061222";"CGF ";"";"Douderm ";"Extra Thin ";"4x4";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"CGF00334";"Cgf  Douderm  4X4";"";"Clover Care";"";"2022-12-06 16:02:43";"Clover Care";"";""
"0316061222";"CGF ";"";"Douderm ";"Per piece";"4x4";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"CGF00335";"Cgf  Douderm  4X4";"";"Clover Care";"";"2022-12-06 16:03:03";"Clover Care";"";""
"0416061222";"OPSITEPOST-OP";"";"";"Per piece";"9.5cm x 8.5cm";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"OPS00336";"Opsitepost-Op  9.5Cm X 8.5Cm";"";"Clover Care";"";"2022-12-06 16:04:54";"Clover Care";"";""
"0516061222";"OPSITEPOST-OP";"";"";"Per piece";"15.cm x 8.5cm";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"OPS00337";"Opsitepost-Op  15.Cm X 8.5Cm";"";"Clover Care";"";"2022-12-06 16:05:26";"Clover Care";"";""
"0816061222";"OPSITEPOST-OP";"";"";"Per piece";"20cm x 10cm";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"OPS00338";"Opsitepost-Op  20Cm X 10Cm";"";"Clover Care";"";"2022-12-06 16:08:30";"Clover Care";"";""
"3716061222";"BACTIGRAS ";"";"";"Per piece";"10cm x 10cm ";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"OPS00338";"Opsitepost-Op  20Cm X 10Cm";"";"Clover Care";"";"2022-12-06 16:37:38";"Clover Care";"";""
"4316061222";"3M ";"";"Tegaderm ";"Per piece";"2x2";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"3M 00341";"3M  Tegaderm  2X2";"";"Clover Care";"";"2022-12-06 16:43:12";"Clover Care";"";""
"4416061222";"3M ";"";"Tegaderm ";"Per piece";"4x4";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"3M 00342";"3M  Tegaderm  4X4";"";"Clover Care";"";"2022-12-06 16:44:19";"Clover Care";"";""
"4516061222";"3M ";"";"Tegaderm ";"1626";"4x4";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"3M 00345";"3M  Tegaderm  4X4";"";"Clover Care";"";"2022-12-06 16:45:03";"Clover Care";"";""
"4616061222";"3M ";"";"Tegaderm ";"1624";"2x2";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"3M 00348";"3M  Tegaderm  2X2";"";"Clover Care";"";"2022-12-06 16:46:04";"Clover Care";"";""
"4816061222";"3M ";"";"Tegaderm ";"1627";"4x10";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"3M 00349";"3M  Tegaderm  4X10";"";"Clover Care";"";"2022-12-06 16:48:05";"Clover Care";"";""
"5016061222";"COSMED ";"";"Syringe w/ Needle ";"Disposable 

Non- Toxic";"1cc";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"COS00350";"Cosmed  Syringe W/ Needle  4X10";"";"Clover Care";"";"2022-12-06 16:50:34";"Clover Care";"";""
"5116061222";"COSMED ";"";"Syringe w/ Needle ";"Disposable 

Non - Toxic";"3cc";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"COS00351";"Cosmed  Syringe W/ Needle  3Cc";"";"Clover Care";"";"2022-12-06 16:51:59";"Clover Care";"";""
"5216061222";"COSMED ";"";"Syringe w/ Needle ";"Disposable 

Non - Toxic";"5cc";"";"";"";0.0;100.0;0.0;0.0;0.0;0.0;0.0;100;0;0;"COS00352";"Cosmed  Syringe W/ Needle  5Cc";"";"Clover Care";"";"2022-12-06 16:52:17";"Clover Care";"";""
